,name,locs
474,data/16/135344177.npy,[]
475,data/16/135344178.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
476,data/16/135344179.npy,"[[ 3  0]
 [11  0]
 [ 3  1]
 [ 5  1]
 [10  1]
 [11  1]
 [10  2]
 [11  2]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 6  8]
 [ 6  9]
 [ 7  9]
 [11  9]
 [12  9]
 [13  9]
 [ 1 10]
 [ 7 10]
 [11 10]
 [12 10]
 [13 10]
 [ 1 11]
 [ 7 11]
 [11 11]
 [13 11]
 [ 1 12]
 [ 8 12]
 [12 12]
 [ 8 13]
 [12 13]]"
477,data/16/135344180.npy,[]
478,data/16/135344181.npy,"[[ 2  0]
 [ 0  3]
 [ 4  6]
 [ 5 10]
 [ 6 10]
 [ 4 12]
 [ 5 12]
 [ 5 13]]"
479,data/16/135344182.npy,"[[ 5  0]
 [ 1  1]
 [ 6  1]
 [ 0  3]
 [13  3]
 [ 5  4]
 [ 8  7]
 [ 9  7]
 [ 4  9]
 [ 7  9]
 [ 6 10]
 [ 6 11]
 [12 11]]"
480,data/16/135344183.npy,"[[ 8  6]
 [ 9  6]
 [11  6]
 [12  6]
 [13  9]
 [13 10]
 [ 2 11]
 [ 6 11]
 [ 4 12]
 [ 5 12]]"
481,data/16/135344184.npy,"[[12  0]
 [12  1]
 [ 6  2]
 [11  2]
 [12  2]
 [ 6  3]
 [11  3]
 [12  3]
 [12  4]
 [13  5]
 [13  6]
 [11  7]
 [13  7]
 [11  8]
 [12  8]
 [12  9]
 [11 10]
 [11 11]
 [ 5 12]
 [10 12]
 [11 12]]"
482,data/16/135344185.npy,"[[ 5  2]
 [ 6  2]
 [11  2]
 [ 3  3]
 [ 4  3]
 [ 8  3]
 [12  3]
 [13  3]
 [ 2  4]
 [ 3  4]
 [ 7  4]
 [ 8  4]
 [ 1  5]
 [ 2  5]
 [ 7  5]
 [11  5]
 [ 6  6]
 [ 5  7]
 [ 9  7]
 [ 1  9]]"
483,data/16/135344186.npy,"[[ 8  1]
 [ 9  1]
 [ 6  2]
 [ 9  2]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [11  5]
 [12  5]
 [11  6]
 [12  6]
 [ 1  7]
 [10  7]
 [ 1  8]
 [ 9  8]
 [10  8]
 [ 8  9]
 [ 9  9]
 [10  9]
 [13 10]]"
484,data/16/135344187.npy,"[[ 3  1]
 [11  2]
 [12  2]]"
485,data/16/135344188.npy,"[[11  0]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 3  2]
 [ 9  2]
 [ 3  3]
 [ 8  3]
 [ 9  3]
 [ 4  4]
 [ 9  4]
 [ 2  5]
 [ 5  5]
 [10  5]
 [11  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 1  7]
 [10  7]
 [12  7]
 [13  9]
 [ 3 10]
 [ 7 10]
 [13 10]
 [ 6 11]
 [ 5 12]
 [12 13]]"
486,data/16/135344189.npy,"[[ 2  1]
 [ 3  1]
 [ 5  2]
 [ 6  3]
 [10  3]
 [12  5]
 [ 1  6]
 [ 9  7]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 9  8]
 [ 0  9]
 [ 1  9]
 [ 6  9]
 [ 0 10]
 [ 7 10]
 [ 9 10]
 [10 10]
 [ 7 11]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]]"
487,data/16/135344190.npy,"[[ 8  0]
 [11  2]
 [12  3]
 [ 6  5]
 [ 0 12]
 [ 1 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [ 0 13]
 [ 1 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 7 13]]"
488,data/16/135344191.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
489,data/16/135344192.npy,"[[11  1]
 [12  1]
 [ 8  4]
 [ 9  4]
 [11  5]
 [12  5]
 [ 2  6]
 [12  6]
 [ 2  7]
 [ 4  8]
 [ 5  9]
 [ 8  9]
 [ 4 10]
 [ 4 11]
 [ 5 11]
 [ 3 12]
 [ 4 12]
 [ 7 12]
 [ 6 13]]"
490,data/16/135344194.npy,"[[ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [ 2 11]
 [ 4 11]
 [ 6 11]
 [ 7 11]
 [ 9 11]
 [11 11]
 [ 3 12]
 [ 4 12]
 [11 12]]"
491,data/16/135345853.npy,[]
492,data/16/135345854.npy,"[[11  4]
 [ 3  5]
 [ 3  6]
 [ 1  9]
 [ 2 10]]"
493,data/16/135345855.npy,[]
494,data/16/135345856.npy,"[[ 5  0]
 [ 6  0]
 [ 9  0]
 [10  0]
 [10  1]
 [11  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 9  2]
 [10  2]
 [11  2]
 [ 0  3]
 [ 1  3]
 [ 3  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [ 0  4]
 [ 1  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 7  4]
 [ 9  4]
 [10  4]
 [12  4]
 [13  4]
 [ 5  5]
 [ 8  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 5  6]
 [10  6]
 [13  6]
 [ 9  7]
 [10  7]
 [12  7]
 [13  7]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [10  9]
 [11  9]
 [12  9]
 [13  9]]"
495,data/16/135345857.npy,[]
496,data/16/135345858.npy,[]
497,data/16/135345859.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 7 11]
 [ 8 11]
 [10 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
498,data/16/135345860.npy,[]
499,data/16/135345861.npy,"[[ 8  1]
 [10  1]
 [ 9  2]
 [10  2]
 [ 8  3]
 [ 9  3]
 [13  3]
 [ 5  4]
 [ 8  4]
 [12  4]
 [13  4]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 8  5]
 [12  5]
 [ 8  6]
 [ 7  7]
 [11  7]
 [12  7]
 [ 5  8]
 [ 7  8]
 [10  8]
 [11  8]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [11  9]
 [ 4 10]
 [ 5 10]
 [10 10]
 [11 10]
 [ 4 11]
 [ 5 11]
 [ 9 11]
 [10 11]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 9 12]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 8 13]
 [ 9 13]]"
500,data/16/135345862.npy,[]
501,data/16/135345863.npy,"[[ 5  2]
 [12  4]
 [12  5]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [11  8]
 [12  8]
 [10  9]
 [10 10]
 [11 10]
 [12 10]
 [10 11]
 [11 11]
 [12 11]
 [13 11]]"
502,data/16/135345864.npy,"[[ 7  2]
 [11  7]
 [ 2 11]]"
503,data/16/135345865.npy,"[[ 5  0]
 [ 2  1]
 [ 4  1]
 [ 9  2]
 [10  2]
 [10  3]
 [ 8  4]
 [10  4]
 [ 2  6]
 [ 5  6]
 [11 12]
 [12 12]]"
504,data/16/135345866.npy,[]
505,data/16/135345867.npy,[]
506,data/16/135345868.npy,"[[10  1]
 [12  3]
 [13  3]
 [ 4  4]
 [ 9  4]
 [ 5  5]
 [12  6]
 [ 3  7]
 [ 3  9]
 [ 7  9]
 [ 9 10]
 [13 13]]"
507,data/16/135345869.npy,"[[ 9  0]
 [11  2]
 [ 9  4]
 [10  4]
 [ 6  7]
 [ 5  9]
 [ 5 10]
 [ 3 13]]"
508,data/16/135345871.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [11  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 0  3]
 [ 3  3]
 [13  3]
 [ 0  4]
 [ 4  4]
 [13  4]
 [ 0  5]
 [ 7  5]
 [12  5]
 [ 0  6]
 [ 1  6]
 [ 7  6]
 [ 0  7]
 [ 1  7]
 [ 0  8]
 [ 6  8]
 [ 7  8]
 [ 0  9]
 [11 10]
 [ 0 11]
 [ 3 11]
 [ 4 11]
 [10 11]
 [ 3 12]
 [11 13]]"
509,data/16/135345872.npy,[[2 7]]
510,data/16/135345874.npy,[]
511,data/16/135345877.npy,"[[ 8  0]
 [10  0]
 [ 1  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 0  2]
 [ 1  3]
 [ 8  3]
 [11  3]
 [ 1  4]
 [ 2  4]
 [ 5  4]
 [ 9  4]
 [11  4]
 [13  4]
 [ 1  5]
 [ 2  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 6  6]
 [ 7  6]
 [10  6]
 [12  6]
 [13  6]
 [ 2  7]
 [ 4  7]
 [ 6  7]
 [ 8  7]
 [ 9  7]
 [ 1  8]
 [ 2  8]
 [ 8  8]
 [13  8]
 [ 1  9]
 [ 1 10]
 [ 2 10]
 [ 0 11]
 [10 12]
 [11 12]
 [11 13]
 [12 13]]"
512,data/16/135345878.npy,"[[ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 6  2]
 [ 7  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 7  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 7  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 7  5]
 [11  5]
 [12  5]
 [13  5]
 [ 7  6]
 [10  6]
 [12  6]
 [13  6]
 [ 7  7]
 [ 9  7]
 [10  7]
 [12  7]
 [13  7]
 [10  8]
 [13  8]
 [10  9]
 [11  9]
 [ 0 10]
 [11 10]
 [13 10]
 [ 0 11]
 [13 11]
 [11 12]
 [12 12]
 [13 12]
 [11 13]
 [12 13]
 [13 13]]"
513,data/16/135345879.npy,"[[ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]]"
514,data/16/135345880.npy,"[[ 3  0]
 [ 4  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 6  1]
 [ 7  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 8  9]
 [ 9  9]
 [ 1 10]
 [ 3 10]
 [ 4 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 9 11]
 [ 2 12]
 [ 9 12]
 [ 2 13]
 [ 6 13]
 [13 13]]"
515,data/16/135345882.npy,"[[ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 2  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
516,data/16/135345883.npy,"[[ 9  0]
 [11  0]
 [13  0]
 [13  1]
 [11  2]
 [13  2]
 [ 6  3]
 [10  3]
 [ 6  4]
 [ 8  4]
 [ 8  5]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 8  7]
 [13  7]
 [ 2  8]
 [ 3  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [12  8]
 [13  8]
 [11  9]
 [ 2 10]
 [ 2 12]
 [ 3 12]
 [ 5 12]
 [10 12]]"
517,data/16/135345884.npy,"[[ 5  0]
 [ 1  1]
 [ 2  1]
 [ 9  1]
 [13  1]
 [11  5]
 [13  6]
 [12  8]
 [ 8  9]]"
518,data/16/135345885.npy,[]
519,data/16/135345886.npy,[]
520,data/16/135345887.npy,"[[ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [13 10]
 [ 0 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [13 11]
 [ 0 12]
 [ 3 12]
 [ 5 12]
 [ 6 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 2 13]
 [ 3 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
521,data/16/135345888.npy,[]
522,data/16/135345890.npy,[]
523,data/16/135345892.npy,[]
